# MgH non-adiabatic coupling matrix elements; 9-states; 19-06-2013
1.3	-0.0200781278	-0.0286396132	0.0450656031	-0.0598734753	-0.05473779	-0.0200445809	0.0907951992	-0.2262946739	-0.0442486679	-0.0299896939	0.0855534873	0.008770691	0.0131992237	0.0683622309	-0.1001316593	0.142353146	-0.089425069	-0.0713688912	-0.0159846376	-0.1200917015	0.001304254	0.2437704594	0.1148393286	-0.0100451762	0.1491196151	-0.039048681	-0.253912638	-0.0514945281	0.1986638561	-0.0994976816	-0.0450283627	-0.2563867266	0.0086007638	-0.5220398176	0.0150662928	-1.109745E-4
1.4	-0.05457801	-0.07785054	0.12250101	-0.16275298	-0.14879274	-0.05448682	0.24680694	-0.6151327	-0.12028035	-0.08152044	0.23255849	0.02384121	0.03587921	0.18582781	-0.27218607	0.38695597	-0.24308254	-0.19400076	-0.04345075	-0.32644309	0.00354533	0.66263681	0.31216566	-0.02730562	0.40534914	-0.10614532	-0.69020611	-0.13997664	0.54002435	-0.27046274	-0.12239978	-0.69693138	0.0233793	-1.41905135	0.04095443	-3.0166E-4
1.5	-0.0470298578	-0.0671785573	0.1108136081	-0.1605981643	-0.1494476155	-0.0482337825	0.2498086836	-0.6022250949	-0.0793617573	-0.0635584845	0.2706998958	0.0356805519	0.0318459951	0.2611215126	-0.2278921809	0.338389681	-0.2507236362	-0.1864995198	-0.0322051296	-0.2940265323	-0.0191762823	0.682374115	0.3138622884	-0.028	0.379851875	-0.1218987418	-0.8575629856	-0.1340382216	0.6729351725	-0.2209296508	-0.103165945	-0.776083755	0.0079746108	-1.0550776498	0.032857296	0.0088660859
1.6	-0.01615174	-0.02439258	0.05025637	-0.09711868	-0.09381354	-0.02203438	0.14412122	-0.34727322	0.01054541	-0.00697979	0.22391559	0.04046855	0.0155081	0.26809033	-0.08540358	0.13263815	-0.16488257	-0.10160424	-0.00510189	-0.1406819	0.07903018	0.42578896	0.18600042	-0.02861526	0.20173722	-0.09850043	-0.7751288	-0.08172228	0.59074967	-0.07415902	-0.04230442	-0.59725026	-0.01222523	-0.14733898	0.00250164	0.01066513
1.7	0.0013816913	-0.0025159814	0.0197329218	-0.0644266745	-0.0625876445	-0.0133070983	0.0523934315	-0.1952226893	0.0374592207	0.0282842159	0.1776567769	0.0381504771	0.0118493857	0.2204657637	-0.07	0.0304358719	-0.1086007661	-0.0510801516	-0.0049	-0.101	0.0887267989	0.2151079677	0.0884847508	-0.0267251502	0.1172693693	-0.0772727628	-0.6309410256	-0.0686945571	0.4264998602	-0.0359767948	-0.0311626245	-0.4473490924	-0.0069792506	-0.1	-0.0227966919	-0.0061427691
1.8	0.00848021	0.00434458	0.01171382	-0.05665275	-0.05085203	-0.01445684	4.6192E-4	-0.12933495	0.02047593	0.04470454	0.14407393	0.02849446	0.01392234	0.14577154	-0.05037374	0.00484009	-0.07985918	-0.02783484	-0.00476731	-0.079904	0.04451391	0.08090363	0.02423488	-0.0257258	0.06604219	-0.06669484	-0.47002485	-0.06357453	0.25732199	-0.04119687	-0.03964488	-0.30859427	-0.00951699	-0.03461931	-0.03778735	-5.18E-6
1.9	0.0153883152	0.012614494	0.0028498635	-0.0494507429	-0.0377442577	-0.0102613368	-0.0144497319	-0.064029208	9.966968E-4	0.0576282846	0.1155626917	0.0124284186	0.0098674521	0.0716182016	-0.0074388438	-0.0241198423	-0.0530386482	-0.0026811125	-0.0044355441	-0.0483520006	0.0231529144	-0.0152666495	-0.035805828	-0.0205076007	0.02	-0.0644309505	-0.2876716694	-0.0264107802	0.132617173	-0.045	-0.0230896533	-0.1221014953	-0.0397479007	-0.01	-0.038114692	0.0407781942
2	0.02210498	0.02193063	-0.00705411	-0.04254897	-0.02423876	-3.22E-6	-0.01275774	-3.987E-5	-0.02143589	0.0715045	0.07880011	-0.00430341	1.0859E-4	0.01217133	0.04782334	-0.06084888	-0.03318	0.02308969	1.557E-5	-0.00593175	0.01266017	-0.09625169	-0.09161385	-1.9696E-4	-0.01848041	-0.05772942	-0.02325	-1.457E-5	0.04674176	-0.05875636	-1.509E-5	0.03070261	-8.3058E-4	-4.738E-5	-9.3641E-4	-0.04429156
2.1	0.0266165628	0.028796888	-0.013711577	-0.041	-0.0149972361	0.0100233944	-0.0099727251	0.0432122451	-0.0571432067	0.0877310545	0.0263327702	-0.0168798415	-0.0115291104	-0.0224982612	0.0655084458	-0.0921716603	-0.0262374885	0.0426305204	0.0035867874	0.0140696624	0.008	-0.1748871496	-0.1385627039	0.02	0.02	-0.07	0.3848428883	-0.0208880683	0.0084334071	-0.2909581351	0.0042086528	0.0612966974	0.1721096072	0.01	1E-3	-0.3660360715
2.2	0.02910449	0.03397381	-0.01806331	-0.04043199	-0.00759358	-1.665E-5	0.01565687	0.05787587	-0.11404392	0.10639914	-0.020096	-0.02898822	-0.01989882	-0.02525387	0.06393912	-0.11015724	-0.01115907	0.05735004	0.00682345	0.01349186	-0.00379823	-0.23954982	-0.18269423	0.04116489	0.06972721	-0.1066336	0.94617183	-0.01753439	0.00406524	-0.49723585	-1.695E-5	-0.00690857	0.29932937	-1.95E-6	4.0829E-4	-0.66436862
2.3	0.0300879487	0.0391249617	-0.0218665681	-0.04005	0.0011616683	-0.0447429943	0.0774979097	0.0464129126	-0.2204236925	0.1306893901	-0.0441592675	-0.0439479863	-0.0196983792	-0.0082075242	0.0607038571	-0.1150658214	0.0300444435	0.0693778559	0.0111546632	0.0096297911	-0.025	-0.3328130422	-0.22810058	0.1	0.12	-0.08	1.5691650949	-0.05	-0.03	-0.4828795532	0.0057833685	-0.0917139155	0.2266163631	-1E-3	-1E-3	-0.6708770696
2.4	0.0292421	0.04526936	-0.02491726	-0.03985016	0.01042358	-0.10437218	0.11811631	0.04096843	-0.48843888	0.17744688	-0.08039242	-0.05509844	-0.006326	-0.05753206	0.00222753	-0.13467777	0.07610452	0.07547165	0.016	0.04647299	-0.03751912	-0.73849522	-0.26040683	0.27263031	0.19402979	-0.01363479	1.80974259	-0.1264287	-0.07269124	-0.40838898	0.03660841	0.01230238	0.14649995	0.00976981	0.00916928	-0.45475597
2.5	0.0256873961	0.0526216428	-0.0263924069	-0.04	0.0182731342	-0.155401572	0.0746004801	0.03	-0.9717472946	0.2651635578	-0.15666782	-0.0571024822	0.0212362424	-0.223315427	-0.1395940003	-0.1873306041	0.0988754546	0.0723175836	0.0210382872	0.1460499296	-0.0536832454	-1.617131289	-0.2650609972	0.9338546454	3.2087370835	0.7529426095	1.3388628558	-0.6749816765	-0.5843441741	-0.4530776622	0.0949384868	0.4107902132	0.2443947216	1.0683270895	1.0833786581	-0.1655053327
2.6	0.01716948	0.05882348	-0.02495483	-0.04069446	0.02252933	-0.19385493	-0.06707025	-0.04002817	-1.40614188	0.40525442	-0.22334341	-0.05989756	0.05037119	-0.33724522	-0.2198173	-0.22607029	0.08196057	0.06168766	0.0289949	0.21585025	-0.09962399	-2.39487725	-0.24526994	1.37109676	5.21268252	1.27030967	0.64014733	-1.11149185	-0.96207084	-0.51630463	0.13665642	0.68708975	0.33051447	1.77641037	1.78968543	0.06375967
2.7	0.0025844256	0.0618495985	-0.020017468	-0.0465953783	0.022249811	-0.2145951027	-0.2755047727	-0.2932796154	-1.510973939	0.6009169902	-0.2282722348	-0.0721031124	0.0695048221	-0.2481433854	-0.1156554348	-0.2000084571	0.0218387119	0.0471995224	0.0417804568	0.1720053667	-0.0367032133	-2.4919794144	-0.2072675288	1.0262884751	3.2403091473	0.8245974165	0.2503295718	-0.9709667173	-0.7444962089	-0.4686608742	0.1284364654	0.4711270862	0.2074952416	1.0885765059	1.0530574708	0.141114269
2.8	-0.01319516	0.06357992	-0.01450793	-0.0526221	0.02170878	-0.1883149	-0.38655579	-0.44467669	-1.25769308	0.82955585	-0.18680217	-0.081792	0.08487075	-0.09176963	0.03400496	-0.10781094	-0.04525821	0.03476753	0.055	0.07975263	-0.02219029	-2.03942427	-0.15163684	0.45451437	0.22318136	0.09650067	0.10592873	-0.59136523	-0.29739725	-0.34561973	0.12671611	0.10148177	0.0228629	0.02930694	-0.07456561	0.12301047
2.9	-0.0253078771	0.0661339595	-0.0111325087	-0.0547778167	0.0248389928	-0.0999291523	-0.2737380843	-0.265591898	-0.7306768008	1.0531358766	-0.1292489232	-0.0767187731	0.1029166165	-0.0283366988	0.045	0.0355059402	-0.0841867133	0.0292320006	0.064079638	0.0220494325	-0.0154148525	-1.3492509307	-0.0819956264	0.4	0.05158564952	-0.02	0.028617312	-0.3949850842	-0.0694896064	-0.2124272085	0.1880112916	-0.0269276119	-0.0452399254	-0.02	-0.3932640074	0.0898536866
3	-0.03491369	0.06868441	-0.00819756	-0.05533623	0.02899086	-0.01541081	-0.09397095	1.7E-7	-0.21391585	1.19765607	-0.0783047	-0.06391132	0.11313856	-0.02893173	0.05348915	0.19907812	-0.10391009	0.02884037	0.07003532	0.0036274	0.03064175	-0.74696884	-0.01975114	0.33139518	0.01403839	-0.05465391	-0.01910433	-0.3385275	-0.01409162	-0.08853768	0.27938852	-0.00247977	-0.04109336	-0.05722284	-0.23816887	0.06948619
3.1	-0.044215927	0.0701347183	-0.0037501349	-0.0572757236	0.0308988739	-0.013	-0.0213509865	0.03	0.0422946033	1.2006658996	-0.0489956263	-0.0528367239	0.1055597106	-0.031237238	0.053	0.3533741015	-0.1205975649	0.0309110851	0.074848871	0.005799176	0.041074036	-0.4701057063	0.0161351505	0.2882789694	0.001566075734	-0.058	-0.0415188999	-0.2923414707	0.009978672	0.0163875081	0.3567362181	0.0064825891	-0.045069265	-0.06	-0.1825468749	0.0708450247
3.2	-0.05357001	0.07125817	8E-4	-0.0601229	0.0314162	-0.01209708	-0.0152795	0.04627624	0.12205496	1.08188259	-0.03330701	-0.04344551	0.08926267	-0.02844285	0.05082147	0.49004039	-0.13513532	0.03563952	0.07877578	-0.00557276	0.03796261	-0.39079197	0.03427441	0.1935756	-8.1085E-4	-0.06051546	-0.05086917	-0.24696356	0.02650715	0.08606746	0.42067989	-0.00494193	-0.05948369	-0.05345043	-0.21715586	0.07980947
3.3	-0.0629707812	0.0730131183	0.0037174957	-0.062774579	0.0320529416	-0.011	-0.0011417084	0.0371123112	0.1634916162	0.8861714964	-0.020062243	-0.033969569	0.075363775	-0.0264488793	0.050175875	0.6040405602	-0.1463358573	0.0433492841	0.0817317905	-0.0513943052	0.0124707248	-0.330417884	0.0474182967	0.1435304806	-0.009	-0.0607	-0.0587196663	-0.217749033	0.0324206871	0.1069024384	0.4803905533	-0.0085749405	-0.0707557271	-0.048	-0.2195940243	0.0828545933
3.4	-0.07281867	0.07522835	0.00532739	-0.06506023	0.03282828	-0.00986916	0.01704623	0.04794564	0.18643938	0.67682274	-0.00847787	-0.02528281	0.06405483	-0.02649127	0.04632486	0.68242846	-0.16	0.052	0.084	-0.0841947	-1E-8	-0.27281022	0.05730781	0.12534167	-0.00975189	-0.06160426	-0.06596186	-0.19914039	0.03460621	0.08263689	0.5344842	-0.00736024	-0.07977245	-0.04374268	-0.19732985	0.09189638
3.5	-0.0835512584	0.0775246383	0.006434606	-0.0670861268	0.0334732908	-0.0074052743	0.0215815402	0.0504670053	0.1851872205	0.5084799463	7.6117E-5	-0.0185635653	0.0533696907	-0.0276780124	0.0445275391	0.714327104	-0.1809719661	0.0597090872	0.0857999707	-0.0597627002	-0.0405231402	-0.2358736725	0.063384785	0.1068779232	-0.015	-0.0577640641	-0.0711159285	-0.1819241474	0.039250381	0.0204635219	0.5800256824	-0.0088876933	-0.0897887254	-0.0334011002	-0.182107028	0.1137735359
3.6	-0.09534915	0.07982027	0.00770322	-0.06913311	0.03405755	-0.00709245	0.01864592	0.04809236	0.17013234	0.38277599	0.00600909	-0.01356584	0.04363495	-0.02526965	0.04357065	0.7050459	-0.20328123	0.06758914	0.08672977	-0.01530178	-0.06101735	-0.21138811	0.06690506	0.08773813	-0.01425174	-0.0563656	-0.07388993	-0.16317565	0.03977875	-0.0759761	0.61843032	-0.00820925	-0.09906261	-0.03157027	-0.1728998	0.10957473
3.7	-0.1083263279	0.0820915372	0.0095560866	-0.071327129	0.0346616439	-0.0057577571	0.0155191502	0.0485789763	0.1532723553	0.2889478536	0.0101216563	-0.0097188735	0.0355654146	-0.0152070761	0.0419801	0.66461262	-0.2198517295	0.0769497484	0.0863662615	-0.008	-0.063	-0.1876316209	0.0692744056	0.073633748	-0.0090923761	-0.052735858	-0.074624162	-0.1427084374	0.0316145953	-0.1858957921	0.6476969521	-0.0012543114	-0.10543437	-0.0265582789	-0.1612394136	0.0512570356
3.8	-0.12258727	0.08424924	0.01159202	-0.073	0.0350717	-0.00365046	-1.113E-5	0.04532423	0.13689831	0.2196597	0.013	-0.00657717	0.02913601	-3E-8	0.04371085	0.6057421	-0.23	0.08689331	0.08482299	-3E-8	-0.06752109	-0.165	0.07068432	0.06299637	-2E-8	-0.04711149	-0.075	-0.125	0.03093322	-0.21637976	0.64780803	0	-0.11006992	3E-8	-0.14165459	1.18E-6
3.9	-0.1381931389	0.0862157066	0.0133462064	-0.0735737322	0.0351891673	-0.0016532073	-0.0279523535	0.0257030044	0.1210381456	0.1687188743	0.0150543001	-0.003878273	0.0239382772	0.0125445744	0.0508375623	0.5404137422	-0.2348268982	0.0962412505	0.0822570581	-0.003	-0.065	-0.1460154101	0.0711770613	0.0533010135	-0.002284924	-0.0407859875	-0.0757678161	-0.1138086169	0.0419139116	-0.0998846759	0.6133504718	-0.0106169788	-0.1102148683	0.01	-0.1146935999	0.0077186654
4	-0.15504134	0.08802487	0.01492336	-0.07362524	0.03567124	2.4001E-4	-1E-7	-0.03263989	0.10637397	0.13107827	0.01620514	-0.00196662	0.0187701	-3E-8	0.05248465	0.47497815	-0.23617797	0.1048983	0.07846312	-3E-8	-0.06036642	-0.12958778	0.0714122	0.04547626	-2E-8	-0.03437054	-0.07261289	-0.10535177	-1.3E-7	0.05751331	0.61534545	-2.35E-6	-0.08410795	1.4E-6	-0.10198544	2.044E-5
4.1	-0.1730635539	0.0896924753	0.016487458	-0.0738111471	0.0370348219	0.0021446438	0.1259776237	-0.134859589	0.0936110048	0.1024492392	0.0163664044	-0.0012832569	0.0130771678	-0.0509491589	0.0405811683	0.4138318963	-0.2356906088	0.1129776783	0.0734431698	0.0422975569	-0.0576732631	-0.1142167325	0.0716576005	0.0402414029	0.0218689334	-0.0282353232	-0.063830395	-0.0950587812	-0.1353687979	0.1402137608	0.6767326021	0.0159036277	-0.015094268	-0.005	-0.0993583193	-0.0682917859
4.2	-0.19249232	0.09104991	0.01787	-0.07395201	0.03847991	0.00372526	0.21911125	-0.20758094	0.08289276	0.08043142	0.01591478	-0.00204877	0.00969005	-0.10255247	0.03122499	0.35918423	-0.23342491	0.12034326	0.06839101	0.07800931	-0.06156594	-0.1003729	0.06999699	0.03402502	0.04334755	-0.02246876	-0.06322017	-0.08274713	-0.24002827	0.16813857	0.55169117	-0.21428549	0.07404873	0.00503791	0.02164343	6.473E-4
4.3	-0.2134560542	0.0918895448	0.0188708529	-0.073750108	0.0390811814	0.006090501	0.1599643123	-0.1861151672	0.0741493215	0.0632362976	0.0151955949	-0.004442322	0.0082664851	-0.1161824863	0.0380143308	0.3121140028	-0.2291406278	0.1269477712	0.0627421214	0.0694751852	-0.0707003098	-0.0888448176	0.0658554293	0.026458875	0.0434319678	-0.0176504172	-0.0742319188	-0.0701818133	-0.1964015236	0.1846181026	0.1723036624	-0.7505690459	0.163848804	0.7433006178	0.4023390669	0.4526621933
4.4	-0.23536582	0.09203204	0.01949583	-0.07327068	0.03872894	0.0165762	0.04783431	-0.11904929	0.06701879	0.04963446	0.01396594	-0.00869784	-0.00761199	-0.10076885	0.04037996	0.2713658	-0.22297345	0.13334869	0.04770689	0.03879906	-0.10197668	-0.07972162	0.06620745	0.03427819	0.03198905	-0.01660619	-0.04341014	-0.06252974	-0.07798245	0.19109428	0.45102605	-0.65195179	0.28748689	1.36611395	1.11121834	1.48235052
4.5	-0.2575041404	0.0913805604	0.0198295028	-0.0725548857	0.0383292889	0.0383645285	0.0012956396	-0.0679220985	0.0611758791	0.0386170028	0.0119520498	-0.0161910775	-0.0477379297	-0.075359436	0.0189158134	0.2354073851	-0.2151781052	0.1389979593	0.017413806	0.014011595	-0.09212154	-0.072464671	0.0712011512	0.0677639247	0.0222857316	-0.0205903442	0.0417469277	-0.0586324983	0.0179140423	0.1814207326	1.9897935834	0.7306613645	0.4651523096	1.2670761852	2.0302107054	2.9847112141
4.6	-0.27935673	0.09014	0.02006553	-0.07118461	0.0420359	0.05179582	-0.00270368	-0.03280367	0.05673374	0.02949795	0.00934497	-0.03281033	-0.07932405	-0.05191793	-0.00696406	0.2039335	-0.20610955	0.13832063	-0.01411113	-0.01291334	-0.08440387	-0.06472365	0.04612943	0.09427653	0.01031851	-0.0223243	-0.02697912	-0.02862848	0.08975989	0.16098637	3.16808517	1.87777026	0.61241475	1.18283413	2.36783396	3.70757531
4.7	-0.3003570178	0.0885078847	0.0203478458	-0.07	0.0514404482	0.0402734624	-0.0106863483	-0.0026837537	0.0537437508	0.0217187112	0.0065134321	-0.061160388	-0.0700484051	-0.0379158422	-0.008	0.1766921692	-0.1966637454	0.1230680466	-0.0328856591	-0.0527045365	-0.0831740515	-0.0555935259	-0.0365761426	0.0832944051	-0.0088370355	-0.0157074709	-0.2829238306	0.0639478589	0.1547203243	0.1387285295	2.4722974655	1.3558793941	0.6397057478	1.7994978766	1.5383801278	2.6706941542
4.8	-0.3195261	0.08635054	0.0205124	-0.06896513	0.05463905	0.0222949	-0.02143156	0.0163005	0.05157176	0.01490731	0.0040721	-0.08619948	-0.03203024	-0.02994017	-0.01376639	0.15241757	-0.18980044	0.07932362	-0.045	-0.09084464	-0.08029314	-0.05176211	-0.1410741	0.05568825	-0.02651856	-0.00788409	0.16082884	0.25327461	0.20894691	0.12624298	1.03895446	0.24410713	0.54152387	2.25798213	0.4526498	1.12866824
4.9	-0.3358096397	0.0834982422	0.0203853013	-0.067	0.053	0.0185582244	-0.0229	0.0178939773	0.0495820578	0.0087756125	7.086467E-4	-0.0922589741	0.0123473714	-0.0230824425	-0.0137209596	0.1298352507	-0.1878496109	0.0022907141	-0.0585470433	-0.111571471	-0.075	-0.0491108803	-0.2198415668	0.0383368637	-0.0337559215	-0.0062510761	1.8641646784	0.5291505814	0.2418010672	0.1304697781	0.2451712222	0.0146411173	0.3506447414	1.6978650311	0.0806268797	0.4742460146
5	-0.3482639	0.07996827	0.02006128	-0.065	0.05	0.02347006	-0.0238971414	0.01251711	0.04781823	0.00318424	-0.01284315	-0.0788093578	0.04408723	-0.0173368297	-0.01560628	0.10865009	-0.18855836	-0.0706795613	-0.06955789	-0.119389696	-0.06973002	0.00729686	-0.24203993	0.03075914	-0.0339345537	-0.00597127	3.15859685	0.7061449	0.236497303	0.1370677	-0.219700201	-0.0890860363	0.168885187	0.798573852	0.13251995	0.417918593
5.1	-0.3560378735	0.0758496129	0.0196850388	-0.0600230551	0.048	0.0273617774	-0.0229725066	0.0116768335	0.0463840056	-0.0020456151	-0.0421404339	-0.0517207507	0.050938977	-0.0135116951	-0.017965681	0.0885314481	-0.1892330549	-0.1030953475	-0.0736374526	-0.1223771356	-0.0692515466	0.166118522	-0.1961088956	0.0274195914	-0.0323828838	-0.0014490337	2.4937333344	0.6274802742	0.1852271866	0.1314314192	-0.8907775509	-0.15	0.0859886616	0.3807896935	0.1238815458	0.3829340659
5.2	-0.35854087	0.0713311	0.01933255	-0.04612173	0.0419203119	0.0305552	-0.0223083159	0.01455055	0.04494439	-0.00739923	-0.06995014	-0.027322681	0.04425374	-0.0107695357	-0.02365706	0.06802728	-0.19	-0.104049537	-0.07674768	-0.122637382	-0.06604588	0.4000762	-0.130917185	0.02992511	-0.0298457359	0.00371111	1.01993399	0.42622342	0.122237447	0.11918048	-1.5132947	-0.21116126	0.0743639375	0.290359839	0.05141533	0.32582576
5.3	-0.35546431	0.0665865562	0.0190149794	-0.0354919702	0.0407705577	0.0351175718	-0.0211218436	0.0177620861	0.0431223529	-0.0132814309	-0.0786688728	-0.0198973652	0.0382226264	-0.0081307014	-0.0353034063	0.0456235235	-0.1912257704	-0.0915110645	-0.0852323507	-0.1207767735	-0.0630782638	0.6627881055	-0.0967463079	0.0400925778	-0.0261044834	0.0053219492	0.6	0.2696325172	0.0829686078	0.1089885756	-1.7385526067	-0.21	0.0850906749	0.2020127013	0.0092789007	0.320046487
5.4	-0.3473677381	0.061629951	0.0185529973	-0.0281952922	0.0323638252	0.0401073676	-0.0195132042	0.0200504981	0.0408114445	-0.0194687698	-0.0720021222	-0.0250783647	0.0347951768	-0.0056928194	-0.0502735096	0.0206794513	-0.1914180877	-0.0733682831	-0.0966055264	-0.1173868625	-0.0585813452	0.9073922346	-0.0890999129	0.0534364558	-0.0216702996	0.0060656775	0.3	0.1718875938	0.0655812107	0.1015211253	-1.6320044421	-0.21	0.1012667676	0.0808350286	2.944691E-4	0.3734417632
5.5	-0.33502773	0.05643529	0.01771965	-0.02260577	0.0223434667	0.04383087	-0.0178032223	0.02068365	0.03797286	-0.02558073	-0.0589826	-0.0338370772	0.03286054	-0.0038228367	-0.06462261	-0.00722733	-0.18861996	-0.0549894002	-0.10617384	-0.113055505	-0.05314298	1.08690653	-0.089787183	0.0638956	-0.0172368079	0.01034184	0.095042492	0.10889914	0.0589158015	0.09544148	-1.36264143	-0.201965268	0.113994668	-0.0354968468	0.0044504	0.477455281
5.6	-0.3192324734	0.0510064738	0.0163512088	-0.0174029619	0.015264384	0.0450007146	-0.016241306	0.019175359	0.0345747993	-0.0312552185	-0.0470738475	-0.0388691159	0.0314822068	-0.0028977769	-0.0751099446	-0.0380300752	-0.1814123211	-0.0406819012	-0.1102900283	-0.1082638864	-0.0457772144	1.1659117643	-0.0841617564	0.0667942558	-0.013226292	0.021265606	0.05	0.0604310566	0.0537557767	0.0895771006	-1.073161317	-0.1719970123	0.1163852904	-0.1168939618	0.0057373354	0.6221179624
