# MgH 9-state potentials; 19-06-2013
5	-0.012641549	0.05181422	0.1443450555	0.1692182555	0.1910637555	0.1939806555	0.2004311555	0.2090791555	0.2149819555
5.1	-0.010919629	0.05212554	0.1451373767	0.171429242	0.1915079054	0.1942536668	0.200544448	0.2107960601	0.2171444459
5.2	-0.0093842189	0.05266333	0.1457602555	0.1734483555	0.1909038555	0.1953202555	0.2008020555	0.2124177555	0.2190775555
5.3	-0.008030359	0.053410201	0.1462218799	0.1752704365	0.1898881547	0.1964132239	0.2013908133	0.2139070433	0.2206417348
5.4	-0.0068489191	0.054345981	0.1465346117	0.1768236178	0.1887927071	0.1973352911	0.2022696826	0.2152668318	0.2218206698
5.5	-0.0058275392	0.055448471	0.1467118555	0.1780193555	0.1878732555	0.1980316555	0.2033406555	0.2165100555	0.2226288555
5.6	-0.0049517793	0.056694491	0.1467669805	0.1787946135	0.1873304402	0.1984678791	0.2045146487	0.2176461734	0.223093733
5.7	-0.0042061394	0.058060801	0.1467132127	0.1791883881	0.1871444931	0.1986909795	0.2057382765	0.2186707419	0.2232945288
5.8	-0.0035748695	0.059524721	0.1465637424	0.1792651837	0.1872405436	0.1987683381	0.2069670778	0.2195758414	0.223323416
5.9	-0.0030427996	0.061064911	0.1463317599	0.1790895047	0.1875437212	0.1987673363	0.2081565912	0.2203535524	0.2232725672
6	-0.0025939082	0.062660815	0.1460304555	0.1787258555	0.1879791555	0.1987553555	0.2092623555	0.2209959555	0.2232341555
6.1	-0.0022215297	0.064297881	0.1456724705	0.1782331663	0.1884801762	0.1987862573	0.2102496963	0.2214976606	0.2232819964
6.2	-0.0019082097	0.065957132	0.1452682509	0.1776480714	0.1890129148	0.1988598249	0.2111230867	0.2218633958	0.223416477
6.3	-0.0016460898	0.067625732	0.1448276938	0.1770016311	0.189551703	0.1989623215	0.2118967868	0.2221004184	0.2236196272
6.4	-0.0014266598	0.069291542	0.1443606963	0.1763249057	0.1900708727	0.1990800106	0.2125850564	0.2222159858	0.2238734767
6.5	-0.0012426598	0.070944092	0.1438771555	0.1756489555	0.1905447555	0.1991991555	0.2132021555	0.2222173555	0.2241600555
6.6	-0.0010879799	0.072574292	0.1433874496	0.1750001847	0.1909534238	0.1993087501	0.2137604182	0.222114924	0.2244630975
6.7	-9.573599E-4	0.074174342	0.1429038821	0.1743863743	0.1912999125	0.1994087107	0.2142644749	0.2219316452	0.2247731535
6.8	-8.462899E-4	0.075737562	0.1424392376	0.1738106493	0.1915929971	0.1995016839	0.2147170304	0.2216936121	0.2250824785
6.9	-7.493299E-4	0.077257812	0.1420063005	0.1732761347	0.1918414529	0.1995903166	0.215120789	0.2214269179	0.2253833275
7	-6.348699E-4	0.078710432	0.1416178555	0.1727859555	0.1920540555	0.1996772555	0.2154784555	0.2211576555	0.2256679555
7.1	-5.676999E-4	0.080134371	0.1412841942	0.1723412493	0.1922383814	0.1997644455	0.2157932902	0.2209059954	0.2259302938
7.2	-5.100399E-4	0.081503921	0.1410056365	0.1719352049	0.192397212	0.1998510244	0.2160707775	0.2206684178	0.2261709795
7.3	-4.6023E-4	0.082816381	0.1407800095	0.1715590236	0.1925321296	0.1999354284	0.2163169574	0.2204354802	0.226392326
7.4	-4.1696E-4	0.084069641	0.1406051402	0.1712039067	0.1926447166	0.2000160934	0.21653787	0.2201977403	0.2265966469
7.5	-3.7913E-4	0.085262111	0.1404788555	0.1708610555	0.1927365555	0.2000914555	0.2167395555	0.2199457555	0.2267862555
7.6	-3.4586E-4	0.086392751	0.1403996385	0.1705235668	0.1928093113	0.2001602865	0.2169256897	0.2196741033	0.226963117
7.7	-3.1641E-4	0.087461021	0.1403685966	0.1701921188	0.1928649804	0.2002227013	0.2170904919	0.2193934405	0.2271278037
7.8	-2.9019E-4	0.088466821	0.1403874932	0.1698692851	0.1929056415	0.2002791506	0.217225817	0.2191184438	0.2272805397
7.9	-2.665154E-4	0.089415219	0.1404580916	0.1695576395	0.1929333735	0.2003300851	0.2173235199	0.2188637899	0.227421549
8	-2.4553E-4	0.090292981	0.1405821555	0.1692597555	0.1929502555	0.2003759555	0.2173754555	0.2186441555	0.2275510555
8.1	-2.261618E-4	0.091121571	0.1407606256	0.1689776663	0.1929581297	0.200417163	0.2173758363	0.2184708888	0.2276692988
8.2	-2.0892E-4	0.091879301	0.1409911529	0.1687112433	0.1929578924	0.2004539112	0.2173283051	0.2183420245	0.2277765804
8.3	-1.92714E-4	0.092595882	0.1412705661	0.1684598174	0.1929502035	0.2004863542	0.2172388621	0.218252269	0.2278732174
8.4	-1.781008E-4	0.09324893	0.1415956935	0.1682227197	0.1929357226	0.2005146461	0.2171135077	0.2181963285	0.2279595267
8.5	-1.6484E-4	0.093840901	0.1419633638	0.167999281	0.1929151097	0.200538941	0.216958242	0.2181689094	0.2280358255
8.6	-1.520088E-4	0.094406858	0.1423704054	0.1677888322	0.1928890244	0.2005593931	0.2167790655	0.218164718	0.2281024306
8.7	-1.403099E-4	0.094917929	0.1428136468	0.1675907043	0.1928581266	0.2005761565	0.2165819782	0.2181784606	0.2281596591
8.8	-1.296206E-4	0.095378295	0.1432899166	0.1674042283	0.1928230759	0.2005893853	0.2163729806	0.2182048435	0.2282078281
8.9	-1.198182E-4	0.095792141	0.1437960434	0.167228735	0.1927845323	0.2005992336	0.216158073	0.218238573	0.2282472545
9	-1.1078E-4	0.096163651	0.1443288555	0.1670635555	0.1927431555	0.2006058555	0.2159432555	0.2182743555	0.2282782555
9.1	-1.017763E-4	0.096526625	0.1448852948	0.1669081863	0.1926995302	0.2006094082	0.2157335282	0.2183078271	0.2283011847
9.2	-9.35368E-5	0.096847262	0.1454627564	0.1667627872	0.1926539416	0.2006100609	0.2155298902	0.2183383442	0.2283165436
9.3	-8.59851E-5	0.097130486	0.1460587487	0.1666276834	0.1926065995	0.2006079858	0.2153323403	0.2183661929	0.2283248703
9.4	-7.9045E-5	0.097381217	0.14667078	0.1665032003	0.1925577142	0.2006033554	0.2151408772	0.2183916592	0.2283267028
9.5	-7.264E-5	0.09760438	0.1472963587	0.1663896632	0.1925074957	0.2005963418	0.2149554998	0.2184150295	0.2283225792
9.6	-6.6242E-5	0.097825686	0.1479329931	0.1662873975	0.1924561539	0.2005871172	0.2147762068	0.2184365899	0.2283130378
9.7	-6.03792E-5	0.098019423	0.1485781916	0.1661967285	0.1924038989	0.2005758541	0.2146029971	0.2184566265	0.2282986166
9.8	-5.50164E-5	0.098189145	0.1492294626	0.1661179816	0.1923509408	0.2005627245	0.2144358694	0.2184754255	0.2282798537
9.9	-5.01184E-5	0.098338406	0.1498843144	0.1660514822	0.1922974897	0.2005479009	0.2142748226	0.2184932731	0.2282572873
10	-4.565E-5	0.09847076	0.1505402555	0.1659975555	0.1922437555	0.2005315555	0.2141198555	0.2185104555	0.2282314555
10.1	-4.11479E-5	0.098602838	0.1511946953	0.165956752	0.1921899272	0.2005138485	0.2139709354	0.2185272077	0.2282027964
10.2	-3.70754E-5	0.098718008	0.1518446485	0.1659305224	0.1921361094	0.2004948926	0.2138279045	0.2185435611	0.2281713482
10.3	-3.345E-5	0.098818555	0.1524870309	0.1659205428	0.1920823855	0.2004747883	0.2136905735	0.2185594959	0.2281370494
10.4	-3.0289E-5	0.098906761	0.1531187584	0.1659284889	0.1920288389	0.2004536363	0.2135587531	0.2185749922	0.2280998382
10.5	-2.761E-5	0.09898491	0.1537367468	0.1659560366	0.191975553	0.2004315372	0.2134322542	0.2185900303	0.2280596529
10.6	-2.46724E-5	0.099063351	0.1543379118	0.1660048619	0.1919226114	0.2004085915	0.2133108873	0.2186045904	0.2280164318
10.7	-2.22167E-5	0.099131734	0.1549191694	0.1660766405	0.1918700974	0.2003848999	0.2131944632	0.2186186528	0.2279701132
10.8	-2.04298E-5	0.099191358	0.1554774353	0.1661730484	0.1918180944	0.2003605629	0.2130827928	0.2186321976	0.2279206354
10.9	-1.94986E-5	0.099243524	0.1560096254	0.1662957614	0.191766686	0.2003356813	0.2129756866	0.2186452051	0.2278679367
11	-1.961E-5	0.09928953	0.1565126555	0.1664464555	0.1917159555	0.2003103555	0.2128729555	0.2186576555	0.2278119555
11.1	-2.16734E-5	0.099335239	0.1569840604	0.1666263823	0.1916659807	0.200284679	0.2127744208	0.2186695387	0.2277526622
11.2	-2.47793E-5	0.099374788	0.1574238511	0.1668350975	0.1916168169	0.2002587167	0.212679947	0.2186808834	0.227690157
11.3	-2.82255E-5	0.099409112	0.1578326575	0.1670717322	0.1915685137	0.2002325264	0.2125894091	0.2186917278	0.227624572
11.4	-3.13098E-5	0.099439144	0.1582111096	0.1673354178	0.1915211207	0.2002061656	0.2125026822	0.2187021105	0.2275560395
11.5	-3.333E-5	0.09946582	0.1585598371	0.1676252856	0.1914746876	0.2001796922	0.2124196414	0.2187120697	0.2274846919
11.6	-3.29882E-5	0.099492923	0.1588794701	0.1679404671	0.1914292638	0.2001531639	0.2123401616	0.2187216437	0.2274106613
11.7	-3.15822E-5	0.099516669	0.1591706386	0.1682800935	0.1913848992	0.2001266384	0.2122641181	0.218730871	0.2273340801
11.8	-2.95021E-5	0.0995375	0.1594339723	0.1686432961	0.1913416431	0.2001001733	0.2121913859	0.2187397898	0.2272550806
11.9	-2.7138E-5	0.099555856	0.1596701013	0.1690292063	0.1912995454	0.2000738264	0.21212184	0.2187484385	0.2271737949
12	-2.488E-5	0.09957218	0.1598796555	0.1694369555	0.1912586555	0.2000476555	0.2120553555	0.2187568555	0.2270903555
12.1	-2.3439E-5	0.099588494	0.1600635237	0.1698654269	0.1912190183	0.2000217133	0.2119918106	0.2187650721	0.2270048736
12.2	-2.21042E-5	0.099602775	0.160223631	0.1703125117	0.1911806598	0.1999960333	0.2119310962	0.2187730919	0.2269173774
12.3	-2.08658E-5	0.0996153	0.160362161	0.1707758532	0.191143601	0.199970644	0.2118731063	0.2187809115	0.2268278741
12.4	-1.97142E-5	0.099626346	0.1604812978	0.1712530944	0.191107863	0.1999455739	0.2118177348	0.2187885274	0.2267363709
12.5	-1.864E-5	0.09963619	0.1605832251	0.1717418786	0.191073467	0.1999208516	0.2117648757	0.2187959363	0.2266428748
12.6	-1.75732E-5	0.099646063	0.1606701269	0.172239849	0.1910404341	0.1998965056	0.2117144229	0.2188031347	0.2265473933
12.7	-1.65837E-5	0.099654734	0.1607441869	0.1727446487	0.1910087853	0.1998725645	0.2116662706	0.2188101193	0.2264499334
12.8	-1.56646E-5	0.099662366	0.1608075891	0.1732539209	0.1909785419	0.1998490567	0.2116203126	0.2188168865	0.2263505023
12.9	-1.4809E-5	0.09966912	0.1608625174	0.1737653088	0.1909497249	0.1998260109	0.2115764429	0.2188234331	0.2262491073
13	-1.401E-5	0.09967516	0.1609111555	0.1742764555	0.1909223555	0.1998034555	0.2115345555	0.2188297555	0.2261457555
13.1	-1.32163E-5	0.099681216	0.1609553603	0.1747853383	0.1908964839	0.1997814118	0.2114945494	0.2188358515	0.2260404729
13.2	-1.24793E-5	0.099686557	0.1609956802	0.1752912709	0.1908722776	0.1997598725	0.2114563441	0.2188417235	0.2259333604
13.3	-1.17941E-5	0.099691279	0.1610323367	0.1757939011	0.1908499329	0.1997388229	0.2114198638	0.218847375	0.2258245379
13.4	-1.11559E-5	0.099695475	0.1610655513	0.1762928766	0.1908296465	0.1997182483	0.2113850331	0.2188528094	0.2257141251
13.5	-1.056E-5	0.09969924	0.1610955452	0.1767878452	0.1908116148	0.199698134	0.2113517763	0.2188580304	0.2256022416
13.6	-9.9692E-6	0.09970301	0.16112254	0.1772784545	0.1907960343	0.1996784655	0.2113200178	0.2188630414	0.2254890072
13.7	-9.4206E-6	0.09970635	0.1611467569	0.1777643525	0.1907831017	0.199659228	0.2112896821	0.2188678459	0.2253745416
13.8	-8.9105E-6	0.099709315	0.1611684176	0.1782451868	0.1907730133	0.199640407	0.2112606935	0.2188724474	0.2252589647
13.9	-8.4349E-6	0.099711963	0.1611877433	0.1787206052	0.1907659657	0.1996219877	0.2112329765	0.2188768494	0.225142396
14	-7.99E-6	0.09971435	0.1612049555	0.1791902555	0.1907621555	0.1996039555	0.2112064555	0.2188810555	0.2250249555
14.1	-7.5477E-6	0.09971674	0.1612202731	0.179653755	0.190761676	0.1995863315	0.2111810581	0.218885069	0.2249067738
14.2	-7.1361E-6	0.099718868	0.1612339052	0.1801105994	0.1907642083	0.1995692797	0.2111567253	0.2188888929	0.2247880265
14.3	-6.7526E-6	0.099720769	0.1612460586	0.1805602541	0.1907693303	0.1995529999	0.2111334012	0.21889253	0.2246688999
14.4	-6.3948E-6	0.099722475	0.1612569398	0.1810021843	0.1907766201	0.1995376919	0.2111110299	0.2188959833	0.2245495808
14.5	-6.06E-6	0.09972402	0.1612667555	0.1814358555	0.1907856555	0.1995235555	0.2110895555	0.2188992555	0.2244302555
14.6	-5.7278E-6	0.099725564	0.1612756893	0.1818607324	0.1907965715	0.1995106416	0.2110689259	0.218902351	0.2243111086
14.7	-5.4187E-6	0.099726947	0.1612838331	0.1822762782	0.1908117315	0.1994984059	0.2110491037	0.2189052803	0.224192317
14.8	-5.1306E-6	0.099728189	0.1612912555	0.1826819555	0.1908340555	0.1994861555	0.2110300555	0.2189080555	0.2240740555
14.9	-4.8617E-6	0.09972931	0.1612980183	0.1830771895	0.1908656361	0.1994734493	0.2110117486	0.218910684	0.2239564905
15	-4.61E-6	0.09973033	0.1613041555	0.1834612555	0.1909052555	0.1994608555	0.2109941555	0.2189131555	0.2238397555
15.1	-4.3561E-6	0.099731374	0.1613097059	0.1838333813	0.1909514588	0.1994490155	0.2109772434	0.218915466	0.2237239728
15.2	-4.1181E-6	0.099732325	0.1613147555	0.1841927555	0.1910051555	0.1994378555	0.2109609555	0.2189176555	0.2236092555
15.3	-3.8951E-6	0.099733189	0.161319391	0.1845385432	0.1910676989	0.1994271841	0.2109452481	0.2189197473	0.2234957262
15.4	-3.6862E-6	0.099733974	0.1613236555	0.1848698555	0.1911398555	0.1994170555	0.2109301555	0.2189216555	0.2233835555
15.5	-3.4906E-6	0.099734687	0.1613275555	0.1851857555	0.1912223555	0.1994075555	0.2109156555	0.2189233555	0.2232728555
15.6	-3.3073E-6	0.099735334	0.1613310555	0.1854852555	0.1913162555	0.1993986555	0.2109015555	0.2189250555	0.2231635555
15.7	-3.1354E-6	0.099735924	0.161334285	0.1857676673	0.1914222825	0.1993903218	0.2108880309	0.2189266245	0.2230558571
15.8	-2.9742E-6	0.099736464	0.1613372555	0.1860323555	0.1915411555	0.1993825555	0.2108750555	0.2189280555	0.2229498555
15.9	-2.8227E-6	0.09973696	0.1613399549	0.1862787476	0.1916735494	0.199375377	0.2108625373	0.2189293947	0.222845599
16	-2.68E-6	0.09973742	0.1613424555	0.1865065555	0.1918198555	0.1993688555	0.2108504555	0.2189306555	0.2227431555
16.1	-2.5295E-6	0.099737933	0.1613448156	0.1867156878	0.1919802901	0.1993630528	0.2108388027	0.2189318295	0.222642567
16.2	-2.3894E-6	0.099738398	0.1613469555	0.1869065555	0.1921546555	0.1993579555	0.2108275555	0.2189328555	0.2225437555
16.3	-2.2591E-6	0.09973882	0.1613488156	0.1870797339	0.1923425855	0.1993535445	0.2108166972	0.2189337076	0.2224466907
16.4	-2.1378E-6	0.099739203	0.1613505555	0.1872359555	0.1925434555	0.1993498555	0.2108062555	0.2189345555	0.2223516555
16.5	-2.0247E-6	0.099739551	0.1613522555	0.1873761555	0.1927564555	0.1993469555	0.2107962555	0.2189354555	0.2222587555
16.6	-1.9194E-6	0.099739867	0.1613536555	0.1875017555	0.1929803555	0.1993449555	0.2107866555	0.2189360555	0.2221674555
16.7	-1.8209E-6	0.099740156	0.1613550217	0.1876137672	0.1932140077	0.1993438952	0.2107773767	0.2189366622	0.2220782606
16.8	-1.7286E-6	0.099740422	0.1613563555	0.1877134555	0.1934561555	0.1993438555	0.2107684555	0.2189372555	0.2219911555
16.9	-1.6419E-6	0.099740669	0.1613575663	0.1878021422	0.193705514	0.19934495	0.2107599348	0.2189377109	0.2219059499
17	-1.56E-6	0.0997409	0.1613586555	0.1878809555	0.1939608555	0.1993473555	0.2107517555	0.2189380555	0.2218226555
17.1	-1.4722E-6	0.099741162	0.1613596459	0.1879509842	0.1942209815	0.1993512126	0.2107438545	0.218938052654266	0.2217413225
17.2	-1.3902E-6	0.099741403	0.1613605555	0.1880133555	0.1944847555	0.1993564555	0.2107362555	0.218937605075677	0.2216619555
17.3	-1.3138E-6	0.099741625	0.161361399	0.1880691061	0.1947510653	0.1993631014	0.2107289929	0.218936263681861	0.2215845444
17.4	-1.2426E-6	0.09974183	0.1613621836	0.1881188747	0.1950188359	0.1993717085	0.2107220594	0.218934032491973	0.2215090688
17.5	-1.176E-6	0.099742019	0.1613629147	0.1881632006	0.1952870016	0.1993829701	0.2107154368	0.218930918182308	0.2214355052
17.6	-1.1138E-6	0.099742193	0.1613635977	0.1882026226	0.1955544966	0.1993975791	0.2107091071	0.218926930053011	0.2213638306
17.7	-1.0554E-6	0.099742354	0.161364238	0.18823768	0.1958202553	0.199416229	0.2107030522	0.218922079981812	0.2212940216
17.8	-1.0006E-6	0.099742505	0.1613648407	0.1882689119	0.1960832118	0.1994396129	0.210697254	0.218916382365083	0.2212260549
17.9	-9.49E-7	0.099742646	0.1613654115	0.1882968574	0.1963423004	0.199468424	0.2106916944	0.218909854046646	0.2211599073
18	-9E-7	0.09974278	0.1613659555	0.1883220555	0.1965964555	0.1995033555	0.2106863555	0.218902514234816	0.2210955555
18.1	-8.472E-7	0.099742927	0.1613664555	0.1883449555	0.1968435555	0.1995461555	0.2106812555	0.218894384408248	0.2210329555
18.2	-7.976E-7	0.099743063	0.1613668555	0.1883656555	0.1970818555	0.1995989555	0.2106764555	0.218885488211241	0.2209720555
18.3	-7.512E-7	0.09974319	0.1613672555	0.1883842555	0.1973090555	0.1996640555	0.2106717555	0.218875851339214	0.2209129555
18.4	-7.077E-7	0.099743309	0.1613676555	0.1884010555	0.1975227555	0.1997441555	0.2106672555	0.218865501415115	0.2208554555
18.5	-6.67E-7	0.099743419	0.1613679555	0.1884162555	0.1978314555	0.1997473555	0.2106629555	0.218854467857617	0.2207996555
18.6	-6.29E-7	0.099743523	0.1613682555	0.1884300555	0.1979974555	0.1998482555	0.2106587555	0.218842781741962	0.2207454555
18.7	-5.934E-7	0.09974362	0.1613685555	0.1884426555	0.1981414555	0.1999691555	0.2106547555	0.218830475654382	0.2206929555
18.8	-5.602E-7	0.099743711	0.1613688555	0.1884539555	0.1982634555	0.2001107555	0.2106507555	0.218817583541043	0.2206418555
18.9	-5.291E-7	0.099743798	0.1613690555	0.1884643555	0.1983650555	0.2002724555	0.2106469555	0.218804140552507	0.2205923555
19	-5E-7	0.09974388	0.1613699555	0.1884737555	0.1984484555	0.2004270555	0.2106596555	0.218790182884675	0.2205452555
19.1	-4.702E-7	0.099743969	0.1613695555	0.1884823555	0.1985166555	0.2006207555	0.2106558555	0.21877574761725	0.2204978555
19.2	-4.429E-7	0.099744052	0.1613699555	0.1884902555	0.1985722555	0.2008274555	0.2106524555	0.218760872550689	0.2204529555
19.3	-4.177E-7	0.09974413	0.1613699555	0.1884973555	0.1986177555	0.2010436555	0.2106492555	0.218745596042672	0.2204090555
19.4	-3.944E-7	0.099744204	0.1613701555	0.1885039555	0.1986551555	0.2012672555	0.2106464555	0.218729956845036	0.2203666555
19.5	-3.727E-7	0.099744274	0.1613702555	0.1885098555	0.1986862555	0.2014963555	0.2106438555	0.218713993942158	0.2203256555
19.6	-3.525E-7	0.099744339	0.1613704555	0.1885153555	0.1987120555	0.2017293555	0.2106415555	0.218697746391705	0.2202859555
19.7	-3.333E-7	0.099744402	0.1613706728	0.1885204175	0.1987337852	0.2019644671	0.2106397015	0.218681253168633	0.2202477366
19.8	-3.15E-7	0.09974446	0.1613708426	0.1885250408	0.1987521895	0.202201307	0.2106380791	0.218664553013301	0.220210812
19.9	-2.973E-7	0.099744517	0.1613709439	0.1885292714	0.1987678518	0.2024398712	0.2106363948	0.218647684284486	0.2201748841
20	-2.8E-7	0.09974457	0.1613709555	0.1885331555	0.1987813555	0.2026801555	0.2106343555	0.21863068481805	0.220139652490616
20.1	-2.601E-7	0.099744627	0.1613708665	0.1885367344	0.1987932083	0.2029220133	0.2106317648	0.218613591791954	0.220090296750422
20.2	-2.409E-7	0.09974468	0.1613707076	0.1885400313	0.1988036158	0.2031647282	0.2106288152	0.218596441598228	0.220040941010228
20.3	-2.222E-7	0.099744731	0.1613705201	0.1885430645	0.1988127082	0.2034074416	0.2106257964	0.218579269722481	0.219991585270034
20.4	-2.042E-7	0.099744779	0.1613703449	0.1885458523	0.1988206154	0.2036492947	0.210622998	0.21856211063142	0.219942229529839
20.5	-1.867E-7	0.099744824	0.1613702233	0.1885484131	0.1988274676	0.2038894287	0.2106207097	0.21854499766882	0.219892873789645
20.6	-1.7E-7	0.099744867	0.1613701961	0.1885507654	0.1988333949	0.2041269848	0.210619221	0.218527962960286	0.219843518049451
20.7	-1.539E-7	0.099744908	0.1613703047	0.1885529273	0.1988385272	0.2043611043	0.2106188216	0.218511037327096	0.219794162309257
20.8	-1.386E-7	0.099744947	0.1613705901	0.1885549174	0.1988429947	0.2045909284	0.2106198011	0.218494250209321	0.219744806569063
20.9	-1.239E-7	0.099744984	0.1613710933	0.188556754	0.1988469274	0.2048155984	0.2106224492	0.218477629598378	0.219695450828869
21	-1.1E-7	0.09974502	0.1613718555	0.1885584555	0.1988504555	0.2050342555	0.2106270555	0.218461201979068	0.219646095088674
